zpid,latitude,longitude,cityid,countyid,zipcode,amount
12850382,33986200,-117908000,22827,3101,96492,214801
12850482,33985646,-117906599,22827,3101,96492,183357
12850612,33982985,-117892425,22827,3101,96492,496033
12850688,33976063,-117890784,22827,3101,96492,636000
12850711,33976859,-117886934,22827,3101,96492,408129
12850957,33984817,-117890181,22827,3101,96492,173794
12850980,33982978,-117889516,22827,3101,96492,173223
12851233,33979000,-117886752,22827,3101,96492,284531
12851356,33977825,-117886666,22827,3101,96492,258336
12851456,33976585,-117887572,22827,3101,96492,182508
12851763,33984809,-117882726,22827,3101,96492,71756
12851986,33977628,-117880165,22827,3101,96492,445902
12852086,33985829,-117875869,22827,3101,96492,196483
12852186,33983430,-117874504,22827,3101,96492,490000
12852286,33983592,-117876408,22827,3101,96492,291619
12852532,33978473,-117876271,22827,3101,96492,246149
12852883,34060365,-117865020,24245,3101,96475,586979
12852990,34058491,-117861854,24245,3101,96475,676546
12853596,34022556,-117806508,24384,3101,96505,381551
12853696,34024258,-117805622,24384,3101,96505,185546
12854088,34022000,-117807000,24384,3101,96505,221857
12854257,34022882,-117787740,24384,3101,96505,412733
12854480,34017610,-117794807,24384,3101,96505,274913
12854580,34016245,-117787921,24384,3101,96505,635257
12854972,33981318,-117831693,24384,3101,96505,386687
12855218,33975773,-117841115,24384,3101,96505,205912
12855622,33993276,-117995607,45602,3101,96489,344776
12855813,33983434,-117987690,45602,3101,96489,515250
12856166,33981403,-117986608,45602,3101,96489,458613
12856389,33990089,-117983633,45602,3101,96489,286343
12856489,33987900,-117984517,45602,3101,96489,121313
12856735,33987272,-117978990,45602,3101,96489,87461
12856881,33985843,-117972701,45602,3101,96489,271487
12857027,33984064,-117980369,45602,3101,96489,735000
12857127,33980361,-117983779,45602,3101,96489,300517
12857272,33963380,-117994870,14634,3101,96173,832944
12857671,33962533,-117984654,14634,3101,96171,580819
12857992,33975398,-117981799,,3101,96489,1454019
12858260,33984300,-117832000,24384,3101,96505,307000
12858360,33982600,-117831000,24384,3101,96505,358000
12858460,33988259,-117831814,24384,3101,96505,91141
12859244,33993582,-117815662,24384,3101,96505,382177
12859636,33992317,-117819129,24384,3101,96505,612193
12859759,33990979,-117821804,24384,3101,96505,724598
12859859,33989513,-117824088,24384,3101,96505,253630
12859959,33991349,-117828308,24384,3101,96505,105010
12860151,33998729,-117824243,24384,3101,96505,261822
12860243,33993265,-117830277,24384,3101,96505,133012
12860427,33998400,-117818000,24384,3101,96505,327874
12860728,34002500,-117817000,24384,3101,96505,353488
12860851,34000300,-117819000,24384,3101,96505,375764
12861795,33976031,-117952077,45602,3101,96489,148773
12861964,33988165,-117939088,45602,3101,96489,509149
12862187,33984510,-117937440,45602,3101,96489,266252
12862287,33988343,-117937402,45602,3101,96489,170733
12862387,33990613,-117940173,45602,3101,96489,216902
12862487,33990300,-117936000,45602,3101,96489,164079
12862587,33990300,-117936000,45602,3101,96489,116093
12862825,33982781,-117932336,45602,3101,96489,491665
12863155,34116650,-117746840,30908,3101,96469,301308
12863255,34116478,-117745213,30908,3101,96469,182404
12863400,34112237,-117746811,30908,3101,96469,266952
12863620,34111913,-117748261,30908,3101,96507,266206
12863812,34110596,-117741690,30908,3101,96507,596688
12863904,34116964,-117734810,30908,3101,96469,521000
12864219,34113918,-117729670,30908,3101,96469,485022
12864342,34110198,-117733024,30908,3101,96469,537011
12864495,34108496,-117733876,30908,3101,96469,429609
12864963,34110070,-117736913,20008,3101,96507,143470
12865063,34117314,-117721990,30908,3101,96469,317662
12865163,34118483,-117725992,30908,3101,96469,163809
12865309,34111868,-117725601,30908,3101,96469,438422
12865432,34108703,-117724787,30908,3101,96469,773939
12865516,34119304,-117719636,30908,3101,96469,249363
12865662,34119429,-117710307,30908,3101,96469,212559
12865930,34110731,-117707981,30908,3101,96469,185547
12866273,34112557,-117702820,30908,3101,96469,207999
12866396,34108295,-117704870,30908,3101,96469,206361
12866749,34119498,-117700142,30908,3101,96469,260253
12866772,34118570,-117698101,30908,3101,96469,335000
12867069,34104545,-117715521,30908,3101,96469,790000
12867092,34105090,-117717012,30908,3101,96469,369470
12867215,34102217,-117715539,30908,3101,96469,447589
12867261,34102015,-117720629,30908,3101,96469,416218
12867422,34098860,-117720221,30908,3101,96469,602291
12867468,34106710,-117726731,30908,3101,96469,238869
12867614,34104113,-117723085,30908,3101,96469,1399428
12868495,34092492,-117727947,30908,3101,96469,171373
12869508,34087411,-117715135,30908,3101,96469,428390
12869753,34083828,-117713121,30908,3101,96469,51766
12869976,34090189,-117713260,30908,3101,96469,310205
12870159,34088339,-117707113,30908,3101,96469,429410
12870328,34087835,-117725260,30908,3101,96469,317036
12870428,34085135,-117724702,30908,3101,96469,218880
12870834,34087722,-117729411,20008,3101,96507,258810
12871472,34082629,-117732778,20008,3101,96507,214244
12871572,34081293,-117734602,20008,3101,96507,35649
12871687,34084600,-117738000,20008,3101,96507,164955
12872632,34077512,-117723173,20008,3101,96507,210765
12872878,34075530,-117733352,20008,3101,96507,391000
12872978,34073663,-117733962,20008,3101,96507,56143
12873078,34070415,-117733824,20008,3101,96507,238674
12873247,34074745,-117731894,20008,3101,96507,428390
12873447,34073694,-117729138,20008,3101,96507,179085
12873547,34071226,-117726348,20008,3101,96507,163451
12873670,34067229,-117730269,20008,3101,96507,244795
12873916,34069938,-117724802,20008,3101,96507,315173
12873939,34067429,-117722101,20008,3101,96507,208401
12874077,34072691,-117718711,20008,3101,96507,269426
12874123,34071475,-117720483,20008,3101,96507,127225
12874269,34072624,-117724719,20008,3101,96507,148243
12874584,34079270,-117713780,20008,3101,96507,165484
12874684,34076153,-117712390,32927,3101,96507,256152
12874999,34068807,-117716635,20008,3101,96507,40349
12875068,34067400,-117717000,20008,3101,96507,123717
12875114,34065399,-117733984,20008,3101,96507,36464
12875267,34066018,-117730100,20008,3101,96507,162242
12875359,34064608,-117727884,20008,3101,96507,36468
12875519,34065142,-117720192,20008,3101,96507,185791
12876274,34048726,-117732652,20008,3101,96506,84765
12876457,34052429,-117733645,20008,3101,96506,124582
12877269,34041515,-117732480,20008,3101,96506,133971
12877292,34041754,-117730851,20008,3101,96506,11122
12877658,34038732,-117738408,20008,3101,96506,181290
12877949,34034750,-117736179,20008,3101,96506,36031
12878108,34030762,-117731098,20008,3101,96506,296813
12878231,34031193,-117733620,20008,3101,96506,316193
12878331,34033064,-117737134,20008,3101,96506,189076
12878454,34033024,-117738779,20008,3101,96506,184305
12878646,34029063,-117736612,20008,3101,96506,265000
12878746,34028470,-117733590,20008,3101,96506,295740
12878846,34026797,-117732176,20008,3101,96506,149992
12879402,34028579,-117743519,20008,3101,96506,302000
12879686,34027327,-117744043,20008,3101,96506,347854
12880037,34049115,-117743224,20008,3101,96506,132101
12880129,34050860,-117747263,20008,3101,96506,242625
12880465,34047830,-117739791,20008,3101,96506,153335
12880811,34055075,-117737601,20008,3101,96506,172315
12880880,34054139,-117739919,20008,3101,96506,182074
12880956,34054050,-117744082,20008,3101,96506,203571
12881852,34065173,-117743413,20008,3101,96507,264000
12881995,34060624,-117739220,20008,3101,96507,230678
12882269,34077023,-117736719,20008,3101,96507,181001
12882822,34075280,-117745118,20008,3101,96507,240372
12882891,34074685,-117744503,20008,3101,96507,178024
12882991,34070984,-117746891,20008,3101,96507,57550
12883091,34070426,-117747383,20008,3101,96507,434000
12883229,34071454,-117750625,20008,3101,96507,321439
12883442,34069068,-117756491,20008,3101,96508,131487
12883488,34068237,-117755040,20008,3101,96508,175687
12884398,34050768,-117750958,20008,3101,96506,286875
12884840,34053329,-117757392,20008,3101,96506,183752
12884939,34052350,-117760689,20008,3101,96506,258137
12885092,34049101,-117759962,20008,3101,96506,219521
12885138,34048260,-117757898,20008,3101,96506,168699
12885161,34047503,-117749772,20008,3101,96506,298108
12885336,34045594,-117755131,20008,3101,96506,184138
12885359,34044374,-117753738,20008,3101,96506,120785
12885794,34041692,-117760369,20008,3101,96506,39866
12886116,34039809,-117764561,20008,3101,96506,218528
12886339,34040418,-117757578,20008,3101,96506,131730
12886562,34037046,-117755355,20008,3101,96506,41402
12886791,34029795,-117752083,20008,3101,96506,148780
12886983,34035196,-117752043,20008,3101,96506,171432
12887141,34059052,-117766910,20008,3101,96508,102680
12887383,34056304,-117762782,20008,3101,96506,137985
12887429,34056230,-117765992,20008,3101,96506,172766
12887670,34052697,-117772509,20008,3101,96506,196825
12887770,34051322,-117772889,20008,3101,96506,38308
12888015,34050467,-117763435,20008,3101,96506,220803
12888038,34049959,-117763150,20008,3101,96506,138578
12888268,34046680,-117772498,20008,3101,96506,189023
12888467,34068287,-117796319,20008,3101,96508,230536
12888567,34065379,-117796704,20008,3101,96508,187686
12889028,34063345,-117788550,20008,3101,96508,192863
12889407,34069779,-117782712,20008,3101,96508,217443
12889453,34066604,-117782177,20008,3101,96508,235659
12889499,34064092,-117782822,20008,3101,96508,182378
12889911,34071280,-117780443,20008,3101,96508,111929
12889986,34072103,-117781631,20008,3101,96508,225000
12890368,34066490,-117764127,20008,3101,96508,249400
12890506,34062784,-117763537,20008,3101,96508,252700
12890643,34063138,-117771483,20008,3101,96508,103742
12890780,34070277,-117759612,20008,3101,96508,144644
12890803,34069292,-117761787,20008,3101,96508,228655
12890972,34069599,-117766438,20008,3101,96508,38507
12891186,34068900,-117769522,20008,3101,96508,145137
12891552,34084145,-117754604,20008,3101,96508,366503
12891844,34079892,-117754874,20008,3101,96508,220289
12892050,34078000,-117758000,20008,3101,96508,167978
12892357,34073910,-117772974,20008,3101,96508,414000
12892525,34074932,-117770710,20008,3101,96508,323775
12892609,34074669,-117770354,20008,3101,96508,474000
12892785,34078742,-117767835,20008,3101,96508,340446
12892915,34079914,-117774211,20008,3101,96508,542381
12893190,34083702,-117748878,20008,3101,96507,169249
12893259,34082331,-117746873,20008,3101,96507,235904
12893397,34077901,-117746042,20008,3101,96507,345000
12893557,34079366,-117747788,20008,3101,96507,139723
12893756,34081768,-117743425,20008,3101,96507,168794
12894101,34084624,-117745008,20008,3101,96507,228999
12894247,34097726,-117742911,20008,3101,96507,186708
12895423,34101289,-117738711,20008,3101,96507,114894
12895523,34104085,-117742835,20008,3101,96507,41182
12895669,34100542,-117760110,39308,3101,96494,481092
12896110,34099480,-117754880,20008,3101,96507,184622
12896171,34103200,-117753000,20008,3101,96507,151553
12896473,34104859,-117755038,20008,3101,96507,175161
12896811,34103823,-117758924,39308,3101,96494,64658
12897034,34101410,-117754933,20008,3101,96507,322750
12897333,34089594,-117753985,20008,3101,96507,155939
12897659,34095809,-117756673,39308,3101,96494,396298
12897787,34110118,-117767371,39308,3101,96494,700320
12897810,34109485,-117768500,39308,3101,96494,61050
12897933,34108934,-117770102,39308,3101,96494,221085
12898025,34104413,-117770910,39308,3101,96494,240735
12898201,34106783,-117764403,39308,3101,96494,170543
12898346,34101647,-117762296,39308,3101,96494,276350
12898715,34107754,-117759045,39308,3101,96494,386646
12898845,34100207,-117762798,39308,3101,96494,529000
12899095,34097873,-117766448,39308,3101,96494,49710
12899477,34090444,-117761018,20008,3101,96508,49648
12899644,34098765,-117789798,39308,3101,96494,312465
12899909,34107691,-117785102,39308,3101,96494,418191
12899977,34105531,-117775220,39308,3101,96494,87666
12900046,34104733,-117775823,39308,3101,96494,52586
12900092,34102996,-117773433,39308,3101,96494,292658
12900916,34098023,-117790912,39308,3101,96494,335000
12901100,34096869,-117805256,33836,3101,96513,263902
12901765,34100626,-117798251,39308,3101,96494,203661
12902078,34111796,-117832181,33836,3101,96513,252647
12902360,34109775,-117833514,33836,3101,96513,63809
12902873,34102835,-117831619,33836,3101,96513,400000
12903247,34099826,-117831155,33836,3101,96513,180864
12903616,34095574,-117830361,33836,3101,96513,161389
12904021,34111880,-117816677,33836,3101,96513,179647
12904203,34111386,-117812253,33836,3101,96513,313425
12904257,34109955,-117813608,33836,3101,96513,113327
12904416,34115324,-117821674,33836,3101,96513,375014
12904684,34111947,-117804494,33836,3101,96513,74638
12904707,34111823,-117805905,33836,3101,96513,219100
12905004,34108966,-117809444,33836,3101,96513,170170
12905403,34109774,-117798139,33836,3101,96513,254426
12905637,34103305,-117807633,33836,3101,96513,234519
12906102,34112667,-117792531,,3101,96494,431000
12906148,34111800,-117790776,,3101,96494,58085
12906309,34110793,-117786457,39308,3101,96494,272348
12906332,34111445,-117788106,,3101,96494,533000
12906478,34107708,-117787420,39308,3101,96494,190295
12906616,34104314,-117792516,33836,3101,96513,362092
12906754,34114946,-117785250,39308,3101,96494,392689
12906777,34114391,-117784985,39308,3101,96494,466196
12907338,34115867,-117805494,33836,3101,96513,248286
12907491,34114916,-117813202,33836,3101,96513,470294
12907781,34117771,-117799067,33836,3101,96513,238870
12908257,34081848,-117829117,33836,3101,96513,565000
12908380,34081217,-117828039,33836,3101,96513,168159
12908526,34078093,-117824183,33836,3101,96513,273912
12908626,34086996,-117829264,33836,3101,96513,328331
12908649,34083434,-117840613,33836,3101,96513,211158
12908749,34081684,-117839856,33836,3101,96513,486688
12908964,34088162,-117823155,33836,3101,96513,369851
12909064,34085158,-117826653,33836,3101,96513,519326
12909164,34085132,-117823372,33836,3101,96513,504107
12909387,34080986,-117822642,33836,3101,96513,517000
12909609,34103576,-117851771,24245,3101,96475,412516
12909732,34103316,-117846167,24245,3101,96475,102225
12909970,34102300,-117848000,24245,3101,96475,253707
12910108,34099700,-117847000,24245,3101,96475,240000
12910315,34102859,-117842439,24245,3101,96475,334191
12910438,34104618,-117841293,24245,3101,96475,273662
12910744,34098928,-117851459,24245,3101,96475,263132
12910890,34098172,-117848439,24245,3101,96475,380372
12911036,34097867,-117842652,24245,3101,96475,82302
12911726,34105013,-117860422,24245,3101,96475,181804
12912195,34105700,-117858000,24245,3101,96475,287000
12912478,34101791,-117865821,24245,3101,96475,348975
12913152,34099671,-117878426,24245,3101,96473,295728
12913367,34103300,-117879554,24245,3101,96473,484639
12913842,34102911,-117885833,24245,3101,96473,226537
12913888,34102962,-117894859,24245,3101,96473,354893
12914034,34105349,-117893075,24245,3101,96473,238338
12914233,34099908,-117897749,24245,3101,96473,342000
12914333,34099601,-117890666,24245,3101,96473,195674
12914832,34100369,-117898893,24245,3101,96473,208695
12914954,34102200,-117906000,24245,3101,96473,286800
12915146,34101353,-117915213,24245,3101,96473,185165
12915437,34106232,-117921054,24245,3101,96473,214284
12915537,34104124,-117923716,24245,3101,96473,369656
12915859,34101323,-117921679,24245,3101,96473,235290
12916173,34104238,-117947800,10241,3101,96465,355191
12916448,34101326,-117944137,10241,3101,96465,136426
