zpid,latitude,longitude,cityid,countryid,zipcpde,amount
14089681,33760724,-118037319,34780,1286,96990,566012
14090118,33768524,-118039592,34780,1286,96990,578000
14090548,33762355,-118030036,34780,1286,96990,344883
14090817,33769821,-118030266,34780,1286,96990,515533
14090917,33768677,-118027005,34780,1286,96990,401804
14091400,33766066,-118020991,34780,1286,96990,226268
14091523,33769059,-118022038,34780,1286,96990,53490
14091830,33768819,-118018218,34780,1286,96990,247892
14091899,33769080,-118020194,34780,1286,96990,301483
14092152,33771528,-118007765,34780,1286,96990,234650
14092275,33768566,-118012555,34780,1286,96990,65101
14092536,33767344,-118011449,34780,1286,96990,243237
14092605,33765390,-118014749,34780,1286,96990,232852
14093157,33769306,-118035256,34780,1286,96990,600028
14093364,33763803,-118020296,34780,1286,96990,397441
14093464,33764108,-118018591,34780,1286,96990,616101
14093669,33784874,-117980766,24832,1286,97048,317409
14094022,33782741,-117977836,24832,1286,97048,337418
14094191,33779047,-117977464,24832,1286,97048,236581
14094313,33776183,-118039834,24832,1286,97052,479701
14094528,33777609,-118035705,24832,1286,97052,240250
14094651,33778678,-118033403,24832,1286,97052,260239
14094850,33780142,-118041778,24832,1286,96225,345426
14095073,33779249,-118047160,54352,1286,96225,611385
14095219,33778393,-118048880,54352,1286,96225,704928
14095342,33777808,-118045481,54352,1286,96225,541470
14095442,33776812,-118046988,54352,1286,96225,410124
14095634,33776077,-118051794,54352,1286,96225,86749
14096272,33776086,-118054390,54352,1286,96225,504523
14096664,33778491,-118012805,24832,1286,97052,239139
14096710,33784695,-118037896,24832,1286,97052,509000
14096733,33783820,-118039651,24832,1286,97052,198236
14096925,33782845,-118038152,24832,1286,97052,527000
14097117,33780001,-118034622,24832,1286,97052,137472
14097247,33797563,-118065914,46314,1286,96218,666775
14097958,33800595,-118046000,46314,1286,96218,92480
14098119,33801515,-118050227,46314,1286,96218,250696
14098188,33800154,-118052012,46314,1286,96218,477942
14098257,33801241,-118044744,46314,1286,96218,75581
14098280,33801650,-118042936,46314,1286,96218,491889
14098472,33794680,-118010888,24832,1286,96185,444168
14098641,33792988,-118033972,44833,1286,96185,275305
14098933,33793935,-118028990,44833,1286,96185,84775
14098956,33793523,-118029834,44833,1286,96185,351052
14099148,33792186,-118024567,44833,1286,96185,86964
14099294,33793949,-118020756,44833,1286,96185,84100
14099440,33799138,-118021438,44833,1286,96185,711023
14099540,33795921,-118020580,44833,1286,96185,136721
14099709,33797776,-118020504,44833,1286,96185,333817
14100039,33796538,-118027124,44833,1286,96185,380887
14100162,33797601,-118018225,44833,1286,96185,312184
14100185,33798717,-118017450,44833,1286,96185,235790
14100454,33797260,-118015471,44833,1286,96185,540026
14101647,33779091,-117902027,24832,1286,97047,371764
14101670,33778189,-117904380,24832,1286,97047,252403
14101816,33780026,-117898053,24832,1286,97047,93677
14102221,33782936,-117921572,24832,1286,97047,234106
14102244,33782499,-117918610,24832,1286,97047,444672
14102367,33778553,-117920945,24832,1286,97047,333228
14102818,33783605,-117917077,24832,1286,97047,184682
14102879,33783610,-117915880,24832,1286,97047,46323
14102932,33787454,-117910509,24832,1286,97047,259524
14103231,33779329,-117912519,24832,1286,97047,213553
14103323,33777160,-117907642,24832,1286,97047,465000
14103346,33775916,-117908516,24832,1286,97047,61099
14103576,33784522,-117906536,24832,1286,97047,176769
14103599,33783607,-117909201,24832,1286,97047,52067
14103917,33797574,-117922118,16764,1286,97021,300727
14104354,33789782,-117908829,24832,1286,97047,346691
14104761,33790813,-117904881,33252,1286,97066,414966
14104807,33792133,-117921204,24832,1286,97047,206638
14104999,33795089,-117920826,24832,1286,97047,236530
14105152,33824585,-117895312,16764,1286,97024,309548
14105275,33823866,-117893705,16764,1286,97024,406770
14105321,33826511,-117892688,16764,1286,97024,37077
14105551,33822541,-117892547,16764,1286,97024,89135
14105826,33822291,-117905576,16764,1286,97024,144722
14105849,33821395,-117905244,16764,1286,97024,166244
14106093,33811283,-118042377,44833,1286,96185,398085
14106704,33812119,-118033514,44833,1286,96185,446890
14106827,33811250,-118036201,44833,1286,96185,429411
14106850,33810676,-118037582,44833,1286,96185,49800
14106996,33811846,-118044582,44833,1286,96185,274633
14107331,33811555,-118061442,44833,1286,96185,139838
14107431,33811666,-118060395,44833,1286,96185,310100
14107738,33811023,-118050160,44833,1286,96185,72263
14108022,33816379,-118059730,44833,1286,96185,236480
14108145,33816728,-118054226,44833,1286,96185,302720
14108268,33815825,-118056145,44833,1286,96185,292628
14108514,33816202,-118047954,44833,1286,96185,169352
14109475,33816723,-118063193,46314,1286,96218,438479
14109498,33814700,-118056712,44833,1286,96185,512305
14109828,33825956,-118051989,44833,1286,96185,353549
14109874,33825019,-118051138,44833,1286,96185,669000
14110165,33826837,-118050842,44833,1286,96185,334895
14110257,33828554,-118048614,44833,1286,96185,501648
14110372,33828414,-118044538,44833,1286,96185,316198
14110464,33818025,-118037617,44833,1286,96185,290402
14110556,33826183,-118059365,44833,1286,96185,290174
14110878,33822518,-118036297,44833,1286,96185,591790
14110901,33822681,-118036803,44833,1286,96185,434802
14111008,33827256,-118061087,44833,1286,96185,299948
14111277,33822858,-118055557,44833,1286,96185,989000
14111346,33822294,-118057678,44833,1286,96185,713884
14111699,33819591,-118058358,44833,1286,96185,416671
14111937,33818284,-118062636,44833,1286,96218,378044
14112006,33821829,-118039542,44833,1286,96185,394933
14112221,33827780,-118039204,44833,1286,96185,502762
14112635,33819018,-118041300,44833,1286,96185,319581
14112704,33821623,-118043056,44833,1286,96185,464001
14112757,33821809,-118044265,44833,1286,96185,471320
14112780,33826347,-118042302,44833,1286,96185,332252
14112826,33827767,-118041760,44833,1286,96185,101887
14113060,33829232,-118034898,44833,1286,96185,232708
14113106,33828696,-118034498,44833,1286,96185,32909
14113129,33827606,-118035223,44833,1286,96185,269415
14113252,33826790,-118031406,44833,1286,96185,300565
14113421,33826075,-118035228,44833,1286,96185,73394
14113521,33823548,-118034282,44833,1286,96185,342872
14113759,33820847,-118048293,44833,1286,96185,619401
14113859,33820818,-118045115,44833,1286,96185,422532
14113959,33818627,-118049631,44833,1286,96185,928000
14114059,33819062,-118048449,44833,1286,96185,462650
14114259,33820797,-118049639,44833,1286,96185,1220000
14114359,33819409,-118050245,44833,1286,96185,474302
14114405,33827720,-117933142,16764,1286,97021,127451
14114758,33826942,-117937100,16764,1286,97021,63589
14114781,33825619,-117937198,16764,1286,97021,223355
14114850,33824682,-117936819,16764,1286,97021,508000
14115483,33822054,-117912308,16764,1286,97024,279246
14115749,33827381,-117908588,16764,1286,97024,43988
14115948,33830732,-117875733,16764,1286,97025,315904
14116048,33829527,-117879335,16764,1286,97025,296931
14116293,33819582,-117877578,16764,1286,97025,393333
14116485,33827281,-117888033,16764,1286,97025,190254
14116631,33827267,-117884329,16764,1286,97025,336534
14116777,33826608,-117883390,16764,1286,97025,295711
14116807,33817770,-117882136,16764,1286,97025,798547
14116868,33816749,-117880012,16764,1286,97025,468190
14117167,33835603,-117877224,16764,1286,97025,275850
14117351,33833212,-117875680,16764,1286,97025,439302
14117397,33832923,-117872290,16764,1286,97025,82215
14117520,33830920,-117874613,16764,1286,97025,221852
14117689,33831043,-117869775,16764,1286,97025,299389
14117927,33828912,-117871209,16764,1286,97025,251099
14118073,33824682,-117877263,16764,1286,97025,227415
14118242,33821660,-117873623,16764,1286,97025,208229
14118357,33817633,-117877945,16764,1286,97025,277778
14118380,33815699,-117877772,16764,1286,97025,275146
14118395,33836191,-117880425,16764,1286,97025,555028
14118487,33826522,-117879921,16764,1286,97025,70524
14118691,33833802,-117929639,16764,1286,97020,496858
14119339,33834800,-118028000,10608,1286,96180,179234
14119652,33836667,-118021922,10608,1286,96180,54840
14119798,33843632,-118057923,44833,1286,96185,306432
14119821,33842239,-118058023,44833,1286,96185,63823
14120641,33844396,-118040543,15237,1286,96183,535740
14120664,33843997,-118036872,15237,1286,96183,591588
14120687,33843539,-118037205,15237,1286,96183,373573
14121470,33841014,-118041771,15237,1286,96183,69784
14121654,33840199,-118052908,44833,1286,96185,276475
14121777,33841073,-118051455,44833,1286,96185,61483
14121900,33841143,-118056955,44833,1286,96185,505000
14122023,33837407,-118045620,44833,1286,96185,236748
14123227,33837332,-118029798,10608,1286,96180,189638
14123287,33858039,-118041862,15237,1286,96183,167139
14123410,33858000,-118040072,15237,1286,96183,496423
14123502,33855901,-118040463,15237,1286,96183,63441
14123525,33856121,-118037473,15237,1286,96183,305807
14123901,33853792,-118033862,15237,1286,96183,537013
14124416,33851669,-118040952,15237,1286,96183,523618
14124562,33851932,-118042913,15237,1286,96183,636000
14124662,33853021,-118037855,15237,1286,96183,120657
14124762,33850577,-118037143,15237,1286,96183,271871
14124931,33852881,-118032338,10608,1286,96180,49496
14125077,33851483,-118030389,10608,1286,96180,49646
14125269,33846993,-118031820,15237,1286,96183,349396
14125599,33848682,-118044551,15237,1286,96183,128571
14125645,33848241,-118049421,15237,1286,96183,400073
14125737,33847747,-118045886,15237,1286,96183,299984
14126205,33850012,-118019283,10608,1286,96180,417604
14126581,33851802,-118022330,10608,1286,96180,327581
14126919,33853893,-118020788,10608,1286,96180,168575
14127088,33854617,-118016672,10608,1286,96180,333172
14127318,33857778,-118022340,10608,1286,96180,437707
14127479,33855683,-118026781,10608,1286,96180,243374
14127579,33853579,-118015591,10608,1286,96180,20604
14128748,33841681,-117873630,16764,1286,97025,88093
14128917,33843922,-117859292,16764,1286,97025,295356
14129216,33849322,-117881543,16764,1286,97025,88699
14129346,33842569,-117879262,16764,1286,97025,394474
14129446,33843532,-117872843,16764,1286,97025,154059
14129615,33845660,-117872270,16764,1286,97025,435028
14129736,33872723,-117891863,24812,1286,97039,458382
14130163,33850186,-117936624,16764,1286,97020,139942
14130546,33842472,-117942093,16764,1286,97020,300061
14130669,33842412,-117944591,16764,1286,97020,162985
14130784,33849420,-117947145,16764,1286,97020,295346
14130807,33847862,-117946715,16764,1286,97020,385575
14130976,33851043,-117951585,16764,1286,97020,248666
14131657,33866256,-118007185,10608,1286,96181,60210
14131680,33864406,-118008359,10608,1286,96181,394000
14131703,33862981,-118009352,10608,1286,96181,46550
14131849,33864118,-118004135,10608,1286,96181,484000
14132526,33868986,-117995803,10608,1286,96181,485527
14133107,33884010,-117973002,24812,1286,97041,665898
14133614,33885683,-117973581,24812,1286,97041,709801
14134167,33888390,-117975307,24812,1286,97041,773375
14134527,33877099,-117978934,10608,1286,96181,467963
14134627,33876079,-117976964,10608,1286,96181,424570
14135759,33886736,-117929055,24812,1286,97043,289959
14136050,33876838,-117940072,24812,1286,97040,754000
14136510,33884369,-117890701,24812,1286,97039,131321
14136625,33883572,-117889706,24812,1286,97039,334591
14136748,33876782,-117905161,24812,1286,97039,388666
14136894,33888408,-117902188,24812,1286,97039,735680
14137531,33876740,-117890300,24812,1286,97039,399228
14137744,33900769,-117894302,24812,1286,97043,78292
14138066,33901259,-117905913,24812,1286,97043,339266
14138380,33910063,-117892386,17150,1286,97035,410234
14138984,33908289,-117900009,17150,1286,97035,282324
14139145,33910735,-117899413,17150,1286,97035,306535
14139168,33911293,-117897244,17150,1286,97035,228269
14139552,33905923,-117899923,24812,1286,97043,463354
14139844,33903599,-117895326,24812,1286,97043,233594
14140240,33891382,-117889920,24812,1286,97039,251011
14140817,33894624,-117894295,24812,1286,97039,471890
14140917,33893151,-117902498,24812,1286,97039,2090959
14141361,33888681,-117955872,24812,1286,97041,306172
14141430,33890110,-117943335,24812,1286,97041,836383
14141790,33888536,-117955047,24812,1286,97041,96385
14142074,33897702,-117943730,24812,1286,97041,276149
14142189,33898099,-117952371,24812,1286,97041,682007
14142481,33909420,-117955640,18874,1286,96186,866983
14142650,33893676,-117961484,24812,1286,97041,563915
14142988,33890295,-117965000,24812,1286,97041,396487
14143610,33892320,-117985823,10608,1286,96181,1364401
14143856,33884510,-117984550,10608,1286,96181,374765
14144025,33879620,-117986590,10608,1286,96181,399009
14144906,33892592,-117939784,24812,1286,97043,569915
14145021,33900096,-117939039,24812,1286,97043,725887
14145213,33900654,-117937820,24812,1286,97043,947764
14145443,33907059,-117930895,24812,1286,97043,581873
14145635,33906398,-117943402,24812,1286,97043,632257
14145658,33909100,-117944084,18874,1286,96186,703884
14145681,33909609,-117944351,18874,1286,96186,465003
14146134,33914623,-117938425,18874,1286,96186,331666
14146180,33916863,-117936699,18874,1286,96186,149059
14146395,33912310,-117945222,18874,1286,96186,369798
14146418,33913494,-117944792,18874,1286,96186,459050
14146848,33916350,-117924522,24812,1286,97043,86809
14147308,33899434,-117921957,24812,1286,97043,308644
14147661,33906579,-117907210,24812,1286,97043,384794
14147960,33908557,-117920593,24812,1286,97043,405656
14148060,33911847,-117918813,24812,1286,97043,92544
14148229,33914800,-117920279,24812,1286,97043,281675
14148352,33913960,-117913625,17150,1286,97035,567000
14148444,33916629,-117911803,17150,1286,97035,220884
14148467,33915082,-117909770,17150,1286,97035,47093
14149335,33929517,-117921528,17150,1286,97035,75653
14149678,33927303,-117895024,17150,1286,97035,612000
14150072,33931048,-117919486,17150,1286,97035,417918
14150172,33920814,-117899690,17150,1286,97035,311680
14150944,33922900,-117955000,18874,1286,96186,256049
14151096,33942176,-117953802,18874,1286,96186,525000
14151196,33944851,-117951408,18874,1286,96186,485647
14151288,33933500,-117929000,18874,1286,96186,455662
14151434,33945003,-117915240,17150,1286,97035,755395
14151603,33942699,-117919299,18874,1286,96186,15416
14151970,33933433,-117937297,18874,1286,96186,58170
14152469,33939482,-117928871,18874,1286,96186,271111
14152538,33938829,-117927937,18874,1286,96186,393333
14152607,33937218,-117926825,18874,1286,96186,84645
14152707,33937918,-117924593,18874,1286,96186,214245
14152853,33938898,-117920893,18874,1286,96186,253713
14153099,33935662,-117918398,17150,1286,97035,412879
14153398,33932726,-117920572,18874,1286,96186,397138
14154031,33936752,-117894766,17150,1286,97035,449580
14154333,33933278,-117910373,17150,1286,97035,103314
14154456,33933497,-117913199,17150,1286,97035,93447
14154816,33937199,-117913396,17150,1286,97035,397943
14155046,33937388,-117908041,17150,1286,97035,308224
14155261,33940812,-117904390,17150,1286,97035,533001
14155692,33932403,-117891200,17150,1286,97035,497698
14158052,33927973,-117882743,17150,1286,97035,331924
14158175,33929414,-117889937,17150,1286,97035,693586
14158198,33927583,-117888896,17150,1286,97035,491542
14158450,33915075,-117879366,17150,1286,97035,544531
14158496,33917727,-117879069,17150,1286,97035,354108
14158665,33921296,-117885974,17150,1286,97035,279552
14158811,33925995,-117889443,17150,1286,97035,337298
14159989,33911176,-117873580,17150,1286,97035,639000
14160135,33915824,-117872689,17150,1286,97035,496423
14160333,33921978,-117874037,17150,1286,97035,267192
14160617,33922150,-117868811,17150,1286,97035,610820
