zpid,rooms,units,airconditiontype,heatsystemtype,buildingquality,pools
14086689,6,,,,,
14086773,0,,,,,
14086963,7,,,,,
14087009,6,,,,,
14087155,0,,,,,
14087285,5,,13,,,
14087354,4,,,,,
14088041,0,3,,,,
14088164,5,,,,,
14088440,8,,,,,
14088578,6,,,,,
14089016,8,,,,,1
14089162,6,,,,,
14089412,7,,,,,
14089558,7,,,,,
14089681,9,,,,,
14090118,6,,,,,1
14090548,6,,,,,
14090817,7,,5,6,,1
14090917,6,,,,,1
14091400,6,,,,,
14091523,6,,,,,
14091830,7,,,,,1
14091899,7,,,,,1
14092152,6,,,,,
14092275,8,,,,,
14092536,8,,,,,
14092605,6,,,,,
14093157,6,,,,,
14093364,0,,,,,
14093464,0,,,,,
14093669,7,,,,,1
14094022,6,,,,,
14094191,7,,,,,
14094313,7,,,,,
14094528,8,,,,,
14094651,0,,,,,
14094850,7,,,,,
14095073,7,,,,,1
14095219,6,,,,,1
14095342,9,,1,6,,
14095442,8,,,,,
14095634,8,,,,,
14096272,10,,,,,
14096664,6,,,6,,1
14096710,7,,5,6,,
14096733,7,,,,,
14096925,6,,5,6,,
14097117,8,,,,,1
14097247,9,,,,,1
14097958,7,,,,,1
14098119,5,,,,,
14098188,4,,,,,
14098257,7,,,,,
14098280,6,,,,,
14098472,9,,,,,
14098641,6,,,,,
14098933,6,,,,,
14098956,7,,,,,
14099148,8,,,,,
14099294,9,,,,,
14099440,9,,,,,1
14099540,9,,13,,,1
14099709,8,,,,,
14100039,8,,13,,,
14100162,6,,,,,
14100185,6,,13,,,
14100454,7,,13,,,
14101647,7,,,,,
14101670,7,,,,,
14101816,7,,,,,
14102221,7,,,,,
14102244,7,,,,,1
14102367,5,,,,,
14102818,6,,,,,
14102879,6,,,,,
14102932,6,,,,,
14103231,6,,,,,
14103323,5,,,,,
14103346,7,,,,,
14103576,5,,,,,
14103599,5,,,,,
14103917,5,,13,,,
14104354,6,,,,,
14104761,6,,,,,
14104807,6,,,,,1
14104999,7,,,,,1
14105152,5,,,,,
14105275,6,,,,,
14105321,7,,,,,1
14105551,6,,,,,
14105826,6,,,,,
14105849,5,,,,,
14106093,10,,,,,
14106704,7,,,,,
14106827,5,,,,,
14106850,5,,,,,
14106996,5,,,,,
14107331,7,,,,,
14107431,6,,,,,
14107738,6,,,,,
14108022,0,,,,,
14108145,8,,13,,,
14108268,5,,13,,,
14108514,6,,1,6,,1
14109475,10,,13,,,
14109498,8,,,,,
14109828,8,,,,,1
14109874,7,,,,,
14110165,9,,1,6,,
14110257,8,,,,,1
14110372,7,,,,,
14110464,6,,,,,
14110556,8,,,,,
14110878,8,,,,,
14110901,8,,,,,1
14111008,10,,,,,
14111277,8,,13,,,1
14111346,8,,,,,1
14111699,8,,13,,,
14111937,7,,,,,1
14112006,6,,,,,1
14112221,9,,5,6,,1
14112635,6,,,,,
14112704,8,,,,,1
14112757,7,,,,,
14112780,8,,13,,,1
14112826,9,,,,,
14113060,10,,11,6,,
14113106,4,,,,,
14113129,4,,,,,1
14113252,6,,,,,
14113421,8,,,,,
14113521,5,,1,6,,
14113759,0,,,,,
14113859,0,,,,,
14113959,0,,,,,
14114059,0,,,,,
14114259,0,,,,,1
14114359,0,,,,,
14114405,8,,,,,
14114758,6,,,,,
14114781,6,,,,,
14114850,7,,,,,
14115483,5,,,,,
14115749,5,,,,,
14115948,8,,,,,1
14116048,8,,13,,,
14116293,8,,1,6,,
14116485,6,,,,,
14116631,7,,,,,1
14116777,6,,,,,
14116807,0,4,,,,
14116868,0,4,,,,
14117167,7,,,,,
14117351,7,,,,,1
14117397,7,,,,,1
14117520,6,,,,,
14117689,6,,,,,
14117927,6,,,,,1
14118073,6,,,,,
14118242,7,,,,,1
14118357,8,,13,,,
14118380,7,,13,,,1
14118395,8,,13,,,
14118487,6,,,,,
14118691,5,,,,,
14119339,4,,,24,,
14119652,6,,,,,
14119798,9,,,,,
14119821,7,,,,,1
14120641,6,,,,,
14120664,5,,13,,,
14120687,5,,,,,
14121470,6,,,,,
14121654,7,,5,6,,
14121777,7,,,,,
14121900,7,,,,,
14122023,4,,,,,
14123227,7,,,,,
14123287,6,,,,,
14123410,6,,13,,,
14123502,7,,,,,
14123525,7,,,,,
14123901,8,,,,,1
14124416,8,,,,,
14124562,9,,,,,
14124662,7,,,,,
14124762,8,,13,,,1
14124931,6,,,,,
14125077,6,,,,,
14125269,7,,13,,,
14125599,8,,,,,
14125645,6,,,,,1
14125737,8,,13,,,
14126205,5,,,,,
14126581,6,,,,,
14126919,7,,,,,
14127088,5,,,,,
14127318,6,,,,,
14127479,7,,,,,1
14127579,0,,,,,
14128748,8,,,,,
14128917,6,,,,,
14129216,7,,,,,
14129346,6,,,,,
14129446,7,,,,,
14129615,7,,,,,
14129736,6,,,,,
14130163,7,,13,,,1
14130546,7,,13,,,
14130669,5,,13,,,
14130784,7,,,,,
14130807,5,,13,,,
14130976,7,,13,,,
14131657,7,,,,,
14131680,4,,,,,
14131703,4,,,,,
14131849,0,,,,,
14132526,0,,,,,
14133107,8,,13,,,
14133614,8,,13,,,
14134167,7,,13,,,
14134527,0,,,,,
14134627,0,,,,,
14135759,7,,,,,
14136050,0,,,,,1
14136510,8,,,,,
14136625,6,,,,,
14136748,7,,,,,
14136894,10,,1,6,,
14137531,6,,,,,1
14137744,0,,,,,
14138066,6,,,,,1
14138380,6,,,,,
14138984,6,,,,,
14139145,5,,,,,
14139168,4,,,,,
14139552,5,,,,,
14139844,7,,13,,,
14140240,5,,13,,,
14140817,0,,,,,
14140917,0,,,,,1
14141361,9,,,,,1
14141430,8,,,,,1
14141790,7,,,,,
14142074,7,,,,,
14142189,8,,,,,
14142481,0,,,,,
14142650,9,,,,,1
14142988,0,3,,,,
14143610,7,,,,,1
14143856,7,,,,,
14144025,7,,1,6,,
14144906,8,,,,,
14145021,8,,,,,1
14145213,7,,,,,
14145443,6,,,,,1
14145635,8,,1,6,,1
14145658,10,,13,,,
14145681,10,,13,,,
14146134,7,,,,,
14146180,5,,,,,
14146395,8,,,,,
14146418,8,,13,,,
14146848,8,,,,,
14147308,7,,13,,,
14147661,7,,1,6,,
14147960,8,,,,,1
14148060,9,,13,,,
14148229,6,,,,,
14148352,6,,,,,
14148444,5,,,,,
14148467,5,,,,,1
14149335,6,,1,6,,1
14149678,9,,,,,1
14150072,0,,,,,
14150172,0,,,,,
14150944,7,,,,,
14151096,7,,,,,1
14151196,6,,,,,
14151288,0,4,,,,
14151434,9,,,,,1
14151603,0,,,,,
14151970,6,,,,,
14152469,6,,,,,1
14152538,7,,,,,1
14152607,6,,,,,
14152707,7,,,,,
14152853,7,,,,,
14153099,7,,,,,
14153398,7,,,,,1
14154031,5,,,,,
14154333,6,,,,,
14154456,8,,13,,,
14154816,8,,13,,,1
14155046,8,,,,,
14155261,0,,,,,
14155692,8,,,,,
14158052,7,,,,,
14158175,8,,,,,
14158198,8,,,,,1
14158450,7,,,,,
14158496,8,,,,,
14158665,7,,5,7,,
14158811,6,,1,6,,1
14159989,8,,,,,
14160135,6,,,,,
14160333,6,,1,6,,
14160617,8,,,,,
14160962,9,,13,,,
14161244,8,,13,,,
14162070,8,,,,,
14162298,0,,,,,
14163992,8,,,,,1
14164413,6,,,,,
14164608,8,,,,,
14164700,7,,,,,
14165955,0,,,,,
14166024,0,,,,,
14166170,0,,,,,1
14166610,0,,,,,
14166633,0,,,,,
14166802,0,,,,,1
14166902,0,,,,,1
14167002,0,,,,,
14167071,8,,13,,,
14167813,10,,,,,1
14167997,8,,13,,,
14168080,7,,,,,
14168364,0,,,,,
14168784,8,,13,,,1
14169081,8,,,,,1
14169227,8,,,,,1
14169373,8,,,,,
14169542,7,,,,,
14169811,8,,13,,,1
14169911,7,,,,,1
14170034,10,,13,,,1
14170057,7,,,,,
14170080,7,,,,,
14170218,8,,,,,
14171024,9,,,,,1
14171262,7,,,,,
14171431,7,,,,,1
14171554,8,,,,,
14171654,8,,1,6,,1
14171677,8,,,,,
14171892,8,,,,,1
14171915,7,,5,6,,1
14172061,6,,,,,1
14172084,7,,5,6,,
14172928,7,,13,,,
14173810,8,,,,,1
14174086,0,4,,,,
14174493,7,,,,,
14174616,8,,,,,
14174754,6,,13,,,
14174915,8,,,,,1
14174961,6,,13,,,
14175130,7,,,,,
14175253,6,,,,,
14175345,0,,,,,
14175668,0,,,,,
14175891,0,,,,,
14176216,8,,,,,
14176573,8,,,,,
14177140,6,,,,,
14177424,5,,,,,
14177837,5,,,,,
14178287,9,,,,,1
14178410,7,,,,,
14178579,8,,,,,
14178702,7,,,,,
14179163,7,,,,,
14179309,7,,,,,1
14179332,6,,,,,
14179378,6,,,,,1
14179401,5,,1,6,,
14179501,5,,13,,,
14179670,7,,,,,
14179839,8,,,,,
14180046,4,,13,,,
14180146,0,,,,,
14180606,7,,13,,,
14180844,8,,,,,
14181243,9,,13,,,1
14181266,6,,1,6,,
14181412,0,,,,,1
14181435,0,,,,,
14181758,0,,,,,
14182004,0,,,,,
14182027,0,,,,,
14182127,0,,,,,
14182752,8,,,,,
14182990,6,,,,,
14183136,0,,,,,
14183312,7,,,,,
14183604,6,,11,6,,
14183903,5,,13,,,
14183949,6,,13,,,
14184397,0,,,,,
14185159,6,,,,,
14185205,6,,,,,
14185297,7,,,,,
14185320,8,,,,,1
14185558,7,,,,,1
14185727,6,,,,,
14185941,9,,,,,
14186485,7,,,,,
14186600,7,,,,,
14187037,7,,,,,1
14187160,0,,,,,
14187451,8,,13,,,
14187643,0,,,,,
14187993,7,,,,,1
14188031,0,,,,,
14189447,4,,,,,
14189470,6,,,,,
14189933,8,,,,,1
14190079,8,,,,,
14190202,7,,,,,
14190225,8,,1,6,,1
14190815,9,,13,,,1
14190861,8,,13,,,1
14190884,5,,,,,1
14191022,6,,,,,
14191704,6,,,,,
14191842,6,,,,,
14192548,10,,,,,1
14192832,8,,,,,1
14192993,7,,13,,,
14193093,7,,,,,
14193669,8,,13,,,
14193792,9,,13,,,1
14194260,0,,,,,
14194483,0,,,,,1
14195052,9,,13,,,
14195221,6,,13,,,
14195567,8,,1,6,,1
14195713,12,,13,,,1
14195836,7,,13,,,
14195859,7,,13,,,1
14196066,9,,13,,,1
14196235,8,,,,,
14196789,8,,,,,
14197637,6,,,,,
14197974,5,,13,,,
14198120,8,,13,,,1
14198166,5,,1,6,,
14198534,8,,,,,1
14198826,8,,,,,
14198941,9,,13,,,1
14199110,8,,13,,,1
14199363,6,,13,,,
14199862,0,,,,,
14200008,0,,,,,1
14200292,0,,,,,1
14201072,0,,,,,
14201371,9,,13,,,
14201494,0,,,,,
14201740,0,,,,,1
14202101,0,,,,,
14202224,0,,,,,1
14202631,0,,,,,1
14202823,6,,13,,,
14202969,8,,13,,,
14202992,8,,13,,,
14203366,7,,13,,,
14203550,0,,,,,
14203742,0,,,,,1
14204226,0,,,,,
14204326,0,,,,,
14204449,0,,,,,1
14204856,0,,,,,
14205056,0,,,,,
14205279,0,,,,,
14205402,0,,,,,1
14205501,7,,13,,,
14205747,0,,,,,
14205969,0,,,,,
14206190,7,,,,,1
14206305,7,,,,,1
14206711,7,,13,,,
14207417,0,,,,,
14207517,0,,,,,
14207870,8,,,,,
14208461,6,,,,,
14208699,8,,,,,
14208791,8,,,,,1
14209484,7,,13,,,
14209722,8,,,,,
14209960,6,,,,,
14210318,6,,13,,,
14210540,7,,13,,,1
14210732,7,,,,,1
14210878,6,,,,,
14210901,0,4,,,,
14211062,8,,,,,
14211397,6,,,,,
14211420,7,,,,,
14211900,8,,,,,
14212038,7,,,,,1
14212322,7,,,,,1
14212583,10,,13,,,1
14212897,7,,,,,
14213143,8,,13,,,1
14213234,9,,13,,,
14214124,8,,,,,
14214393,0,,,,,
14214639,0,,,,,
14214762,0,,,,,
14214862,9,,,,,1
14214885,8,,,,,
14214908,8,,,,,1
14215069,5,,13,,,
14215115,10,,13,,,1
14215238,8,,13,,,
14215630,5,,13,,,
14215945,9,,,,,
14215991,0,,,,,
14216014,7,,13,,,1
14216352,8,,13,,,
14216521,7,,13,,,1
14216667,5,,13,,,
14217020,0,,,,,
14217089,0,,,,,1
14217688,7,,13,,,
14217857,8,,13,,,
14217980,8,,,,,
14218103,8,,13,,,1
14218372,7,,13,,,
14218664,9,,13,,,1
14218879,8,,13,,,1
14219133,0,,,,,
14219333,0,,,,,
14219502,7,,13,,,
14219823,8,,13,,,
14219869,8,,,,,1
14220015,7,,13,,,
14220345,8,,,,,1
14220437,9,,13,,,1
14220683,0,,,,,
14220783,0,,,,,
14222199,11,,1,6,,1
14222283,7,,13,,,1
14222712,0,4,,,,
14222835,7,,,,,
14222858,7,,,,,
14223073,11,,13,,,1
14223525,6,,,,,1
14223548,7,,,,,1
14223594,6,,,,,
14223839,8,,13,,,1
14223977,8,,,,,1
14224375,5,,,,,
14224667,8,,,,,1
14224790,7,,,,,1
14224959,8,,,,,1
14225465,7,,,,,
14225595,9,,,,,
14225664,6,,13,,,
14225756,7,,,,,
14225779,6,,,,,
14226121,6,,,,,
14226374,7,,,,,
14226570,7,,,,,
14226593,5,,,,,
14226758,0,,,,,
14226827,8,,,,,
14226873,6,,,,,
14227137,6,,,,,
14227795,6,,,,,
14228475,5,,,,,
14228659,6,,,,,
14228682,6,,,,,
14228850,5,,,,,
14229071,9,,13,,,1
14229240,0,,,,,1
14229263,10,,13,,,1
14229363,10,,,,,1
14229409,8,,13,,,
14229601,9,,,,,
14229808,9,,13,,,
14230482,9,,,,,
14230582,6,,,,,
14230728,7,,,,,1
14230997,6,,,,,
14231212,8,,,,,
14231672,8,,,,,
14231695,8,,,,,
14231718,8,,,,,
14231864,8,,,,,
14232278,8,,13,,,
14232401,8,,,,,
14232639,7,,,,,
14233268,7,,,,,
14233291,7,,13,,,
14233406,0,,,,,
14233743,8,,,,,1
14234073,6,,,,,
14234196,0,,,,,
14234372,6,,,,,
14234441,6,,,,,
14234733,0,2,,,,
14234756,0,2,,,,
14235009,7,,5,6,,1
14235178,0,,,,,
14235347,9,,13,,,1
14235882,6,,,,,
14236442,6,,,,,
14237117,8,,,,,1
14237286,6,,,,,1
14237447,0,4,,,,
14237508,6,,,,,
14237531,6,,,,,
14237669,7,,13,,,
14238441,5,2,,,,
14238702,6,,,,,
14238848,7,,,,,1
14239086,5,,,,,
14239309,6,,13,,,
14240067,6,,,,,
14240205,6,,,,,1
14240228,5,,,,,
14240251,0,4,,,,
14240548,6,,,,,
14240786,7,,,,,
14241237,0,3,,,,
14241352,8,,,,,
14241475,7,,,,,
14241901,6,,,,,
14242023,8,,,,,1
14242046,8,,,,,
14242069,6,,,,,
14242330,8,,13,,,1
14242990,8,,,,,1
14243904,7,,13,,,
14244073,0,,,,,1
14244196,0,,,,,
14244219,4,,,,,
14244319,8,,13,,,
14244780,0,,,,,
14244880,0,,,,,1
14245141,7,,13,,,
14245602,8,,,,,1
14245702,6,,,,,
14245871,8,,,,,1
14246194,8,,,,,1
14246601,6,,,,,
14246624,6,,13,,,1
14246847,8,,13,,,
14247200,5,,,,,
14247323,8,,,,,
14247546,7,,13,,,
14247646,7,,1,6,,
14247815,8,,13,,,
14247838,8,,,,,1
14247961,6,,,,,
14247984,9,,,,,1
14248628,7,,,,,
14248743,6,,,,,
14248904,8,,,,,
14248950,8,,13,,,
14249195,0,2,,,,
14249264,7,,13,,,1
14249746,6,,,,,
14250097,6,,,,,
14251393,5,,,,,
14251484,0,,,,,
14252761,7,,,,,
14253172,6,,,,,
14253241,5,,13,,,
14253364,6,,,,,
14253807,6,,,,,
14254635,8,,,,,
14254742,5,,13,,,
14254841,7,,,,,
14254933,7,,,,,
14255155,4,,13,,,
14255322,6,,,,,
14255883,6,,,,,
14256006,6,,,,,
14256220,6,,,,,
14256838,0,4,,,,
14256861,0,4,,,,
14257111,5,,,,,
14257824,6,,,,,
14258505,6,,,,,
14258796,0,2,,,,
14259253,6,,,,,
14259645,5,,,,,
14259798,4,,,,,
14260256,0,,,,,
14260302,0,,,,,
14260916,5,,,,,
14261269,6,,,,,
14261383,6,,,,,
14261498,6,,,,,
14261598,6,,,,,
14261698,6,,,,,
14261821,6,,,,,
14262115,5,,,,,
14262383,0,2,,,,
14262452,8,,,,,
14262567,6,,,,,
14262590,6,,,,,
14262713,7,,,,,1
14262882,5,,,,,
14263005,9,,,,,1
14263105,6,,,,,
14263497,0,3,,,,
14263597,6,,,,,1
14263697,6,,,,,
14263820,7,,,,,
14264148,8,,,,,
14264371,0,4,,,,
14264394,8,,,,,
14264701,8,,,,,
14264801,7,,,,,
14264901,7,,,,,1
14265277,6,,,,,
14266045,9,,,,,
14266283,8,,,,,1
14266529,6,,,,,
14266851,6,,,,,
14266951,6,,,,,1
14267051,8,,,,,
14267412,6,,1,6,,
14267512,8,,,,,
14267758,8,,,,,
14267858,7,,13,,,
14267981,6,,,,,
14268219,6,,,,,
14268365,8,,,,,
14269048,0,4,,,,
14269313,0,2,,,,
14269767,7,,,,,
14269790,6,,,,,
14269936,8,,,,,
14270174,5,,,,,
14270274,7,,,,,
14270388,6,,,,,
14270668,6,,,,,
14270889,0,,,,,
14271095,6,,,,,
14271118,0,3,,,,
14271969,6,,,,,
14272107,7,,,,,
14272253,4,,,,,
14272589,6,,,,,
14272681,0,2,,,,
14273326,7,,,,,
14273666,9,,,,,1
14273981,6,,,,,
14274127,6,,,,,
14274150,4,4,,,,
14274173,6,,,,,
14274342,6,,,,,
14274442,5,,,,,1
14274803,5,,,,,
14275072,0,,,,,
14276007,11,,,,,1
14276153,10,,,,,
14276176,6,,,,,
14276299,4,,,,,
14276660,4,,,,,
14277588,0,2,,,,
14277611,5,,,,,1
14278455,0,4,,,,
14278831,7,,,,,1
14279061,6,,,,,
14279222,5,,,,,
14279375,5,,,,,
14279528,5,,,,,
14279658,5,,,,,
14279735,0,,,,,
14279850,5,,,,,
14279896,7,,,,,
14280009,5,,,6,,
14280239,5,,,,,
14280503,3,,,,,
14281239,8,,,,,
14281339,8,,,,,
14281385,0,4,,,,
14281646,7,,,,,
14282068,0,3,,,,
14282260,5,,,,,
14282489,6,,,,,
14282535,5,,,,,
14285368,8,,,,,
14285552,6,,,,,
14285659,5,,13,,,
14286381,7,,,,,
14286596,8,,,,,
14286888,7,,,,,1
14286934,7,,,,,
14287103,6,,,,,
14287272,8,,,,,
14287518,5,,,,,
14287610,8,,,,,
14287733,6,,,,,
14287801,5,,13,,,
14287924,8,,,,,
14288216,9,,,,,1
14288339,6,,,,,
14288429,5,,13,,,
14288679,0,,,,,
14289198,0,,,,,
14290105,0,,,,,
14292040,6,,13,,,
14292063,6,,,,,
14292209,7,,,,,
14292332,6,,,,,
14292899,0,,,,,1
14293492,5,,,1,,
14293576,6,,,,,
14293713,7,,13,,,1
14294001,7,,,,,
14294101,7,,,,,
14294224,6,,,,,
14294324,12,,,,,
14294485,6,,,,,
14294585,6,,,,,
14294913,8,,,,,
14295036,6,,,,,
14295182,6,,,,,
14295497,5,,,,,
14295597,7,,,,,
14295697,6,,,,,
14296102,6,,,,,1
14296461,5,,13,,,
14296645,5,,,,,
14297465,0,,,,,
14297565,0,,,,,
14297665,0,,,,,
14298306,9,,,,,
14298406,7,,,6,,1
14298758,0,,,,,
14299050,0,,,,,
14299788,0,,,,,
14299911,0,,,,,
14300216,6,,,,,
14300777,6,,13,,,
14300877,7,,,,,
14301023,7,,,,,
14301123,7,,,,,
14301292,7,,,,,
14301738,6,,,,,
14301984,9,,,,,
14302922,9,,,,,
14303168,8,,13,,,1
14303344,7,,,,,
14303847,0,,,,,
14303970,0,,,,,
14304246,8,,,,,
14304292,10,,,,,
14304415,8,,,,,
14304584,7,,,,,1
14304968,6,,,,,
14305068,8,,13,,,1
14305337,8,,,,,
14305683,8,,,,,
14305783,7,,,,,
14305883,8,,,,,1
14305983,8,,,,,
14306321,6,,,,,
14306344,6,,,,,
14306467,8,,,,,
14306567,8,,,,,
14306790,6,,,,,
14306890,8,,13,,,1
14307088,7,,13,,,
14307777,7,,13,,,
14307900,0,,,,,
14308346,7,,13,,,
14308569,8,,13,,,
14308692,0,,,,,
14308738,8,,,,,
14308761,7,,,,,
14308845,6,,,,,
14309460,7,,,,,
14309560,6,,,,,
14309660,7,,13,,,
14309760,8,,,,,
14310383,8,,,,,
14311034,5,,,6,,
14311134,5,,,6,,
14311257,6,,1,6,,1
14311480,6,,,6,,1
14311580,6,,,,,
14312970,7,,,,,
14313462,8,,,,,
14313562,7,,,,,
14313875,6,,,,,
14313975,9,,,,,1
14314075,8,,,,,
14314551,9,,,,,
14314651,7,,,,,
14314751,8,,,,,1
14314920,8,,,,,1
14315020,6,,,,,
14315243,7,,,,,
14316345,0,,,,,
14316823,4,,,,,
14316854,5,,,,,
14317031,0,,,,,
14317054,6,,,,,1
14317476,4,,,,,
14317499,4,,,,,
14317699,8,,13,,,
14318918,0,,,,,1
14319330,7,,,,,
14319453,8,,,,,
14319576,7,,,,,
14319768,8,,,,,
14319814,8,,,,,
14319937,8,,,,,
14320129,7,,,,,
14320197,6,,,,,
14320389,6,,,,,
14320604,8,,,,,
14320727,7,,13,,,
14320850,7,,,,,1
14321326,0,,,,,
14321572,0,,,,,
14321672,0,,,,,
14321772,0,,,,,
14322394,4,,1,6,,1
14322494,5,,,,,
14322594,7,,,,,
14322982,0,,,,,
14324131,0,,,,,1
14324321,0,,,,,1
14324444,0,,,,,1
14324544,9,,,,,1
14324759,0,,,,,
14324943,0,,,,,1
14325829,0,,,,,
14325929,0,,,,,
14326029,0,,,,,
14326251,0,,,,,1
14329731,0,3,,,,
14329891,5,,,,,
14329914,0,3,,,,
14330197,6,,,,,
14330443,0,,,,,1
14330634,0,4,,,,
14330857,7,,13,,,1
14330895,6,,,,,
14330987,7,,,,,
14331246,0,,,,,
14331530,0,,,,,
14331714,0,,,,,
14332151,0,,,,,
14332274,7,,,,,
14332888,0,,,,,
14333371,0,,,,,
14333471,0,,,,,
14333709,0,,,,,
14333823,10,,,,,1
14333946,9,,13,,,1
14334507,7,,13,,,
14334607,10,,13,,,1
14334730,7,,,,,
14334953,0,,,,,
14335022,8,,,,,1
14335190,9,,13,,,
14335304,0,,,,,1
14335395,0,,,,,
14336107,8,,,,,1
14336207,5,,,,,
14336722,10,,13,,,
14336822,7,,,,,1
14337605,0,,,,,
14337850,0,,,,,
14337950,0,,,,,1
14338334,0,,,,,
14338457,0,,,,,
14338603,0,,,,,
14338702,0,,,,,
14338786,0,,,,,1
14338886,0,,,,,
14340176,0,,,,,1
14343245,7,,13,,,
14343291,9,,,,,
14343514,9,,,,,1
14343637,5,,13,,,
14344029,9,,,,,
14344221,8,,13,,,1
14344367,8,,13,,,1
14344513,8,,,,,
14344782,8,,13,,,1
14345020,9,,13,,,
14345166,8,,,,,
14345289,6,,13,,,
14345680,6,,13,,,
14345780,8,,,,,
14345903,8,,,,,1
14346026,0,,,,,
14346149,0,,,,,
14346492,6,,13,,,1
14346615,7,,13,,,
14346738,9,,13,,,
14346861,6,,,,,
14347084,7,,13,,,
14347184,8,,13,,,
14347353,9,,13,,,
14347599,9,,13,,,1
14347622,0,,,,,
14347722,4,,13,,,
14347822,5,,13,,,
14348045,9,,13,,,
14348591,0,,,,,
14348783,0,,,,,
14348883,0,,,,,
14349306,0,,,,,
14349421,0,,,,,
14349444,0,,,,,
14349590,0,,,,,
14349859,0,,,,,
14350208,0,,,,,
14352874,8,,13,,,
14353043,8,,13,,,
14353143,9,,13,,,1
14353458,7,,,,,1
14361878,0,,,,,
14362439,6,,,6,,
14362685,8,,,6,,
14362785,0,,,,,1
14362885,0,,,,,
14363133,0,,,,,1
14363202,0,,,,,1
14363271,7,,1,6,,
14363655,0,,,,,
14363778,0,,,,,
14363916,0,,,,,
14364039,8,,,,,
14364162,0,,,,,
14365314,8,,13,,,
14365660,9,,13,,,1
14365760,9,,13,,,
14365860,8,,,,,
14366083,7,,,,,1
14368002,6,,,,,
14368409,8,,,,,
14368532,8,,13,,,
14368862,8,,,,,
14369238,8,,,,,1
14369361,0,,,,,
14369698,7,,1,6,,
14369921,0,,,,,
14370105,6,,,,,
14370205,8,,1,6,,
14370751,0,,,,,1
14370992,8,,,,,
14371215,7,,,,,
14371438,5,,1,6,,1
14371607,8,,,,,
14371930,9,,1,6,,
14372245,6,,,,,
14372345,6,,,,,
14372568,9,,,,,1
14372768,7,,,,,
14373152,8,,,,,
14373252,7,,12,6,,
14373352,9,,,,,1
14373475,9,,,,,
14373613,7,,13,,,
14373736,8,,,,,
14373959,8,,13,,,
14374082,9,,13,,,1
14374405,10,,,,,
14374674,9,,1,6,,1
14374797,7,,13,,,1
14374897,7,,1,6,,
14375320,9,,13,,,
14375420,8,,13,,,
14376507,6,,,,,
14376530,7,,,,,1
14376676,7,,,,,1
14376922,6,,13,,,
14377022,7,,,,,
14377191,6,,,,,
14377536,9,,,,,
14377636,7,,,,,
14377828,9,,,,,1
14378627,6,,,,,
14379145,6,,,,,1
14379614,8,,,,,
14379737,8,,13,,,1
14379837,9,,,,,1
14380621,8,,,,,1
14381013,7,,13,,,
14381113,7,,,,,
14381235,8,,,,,
14381335,7,,,,,
14381435,8,,,,,
14381535,6,,,,,
14381635,7,,,,,
14381735,8,,5,6,,1
14382111,7,,,,,
14382333,7,,,,,
14382456,7,,,,,1
14382556,8,,,,,1
14382579,8,,,,,1
14382894,8,,1,6,,
14383086,8,,13,,,
14383209,9,,,,,
14383666,6,,,,,
14383889,6,,13,,,
14383989,6,,13,,,
14384661,0,,,,,
14384761,0,,,,,
14385453,0,,,,,1
14385653,0,,,,,1
14386168,0,,,,,
14386268,0,,,,,
14386337,0,,,,,
14386798,0,,,,,
14387521,8,,,,,
14387544,9,,,,,1
14387920,6,,,,,1
14388066,7,,13,,,1
14388181,7,,13,,,
14388281,6,,,,,
14388750,0,,,,,
14388919,0,,,,,
14389172,8,,13,,,
14389272,8,,13,,,1
14389395,8,,13,,,
14389495,7,,13,,,
14389618,8,,,,,1
14389787,0,,,,,
14390209,0,,,,,
14390974,0,,,,,
14391320,0,,,,,
14391420,0,,,,,
14391520,0,,,,,
14392571,0,,,,,
14393334,0,,,,,1
14394661,0,,,,,1
14394784,0,,,,,1
14394922,0,,,,,
14395022,0,,,,,
14395122,0,,,,,
14395345,0,,,,,
14395368,0,,,,,1
14395391,0,,,,,
14395736,0,,,,,
14395836,0,,,,,
14396750,7,,,,,1
14396973,7,,,,,
14397149,7,,,,,
14397541,7,,,,,1
14397792,8,,13,,,1
14397915,8,,,,,
14398015,8,,13,,,1
14398115,7,,,,,
14398261,8,,13,,,
14398599,7,,13,,,1
14398883,0,,,,,
14398983,0,,,,,
14399083,0,,,,,
14399488,0,,,,,
14399672,7,,,,,
14399941,6,,,,,1
14400187,6,,,,,
14400210,6,,,,,
14400347,4,,,,,
14400362,0,,,,,
14400408,3,,,,,
14400492,3,,,,,
14400878,5,,,,,
14401285,7,,,,,
14401757,8,,,,,1
14402115,5,,,,,
14402338,3,,,,,
14402584,5,,,,,
14403045,4,,,,,
14403136,5,,,,,
14404025,8,,,,,
14404048,7,,,,,
14404301,7,,,,,1
14404677,0,,,,,
14404900,5,,,,,
14405422,6,,13,,,
14405445,5,,,,,
14405614,6,,,,,
14405737,9,,,,,1
14405760,5,,,,,
14405898,7,,,,,1
14405998,5,,,,,
14406420,5,,,,,
14406520,5,,,,,
14406773,0,,,,,
14407142,0,,,,,
14407242,0,,,,,
14407365,0,,,,,1
14407465,0,,,,,1
14408140,5,,13,,,
14409949,0,,,,,1
14409052,11,,13,,,1
14409152,12,,13,,,1
14409674,0,,,,,
14409812,0,,,,,
14410612,0,,,,,
14410712,0,,,,,1
14411027,7,,,,,1
14411250,5,,,,,
14411496,8,,1,6,,
14411780,7,,13,,,
14411880,0,,,,,
