zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount
12210313,2,4,2,1974,6075,33949791,-118280500,1925,198106
12211250,2,2,2,1132,5400,33955763,-118276550,1937,268254
12211830,2,3,2,1768,4999,33954401,-118270950,1939,83157
12212409,1,3,1,864,5200,33958575,-118261380,1923,226553
12212447,3,3,3,1705,5400,33959000,-118265000,1928,190513
12212470,1,2,1,994,5276,33958051,-118261118,1921,152603
12212516,1,2,1,624,5140,33955833,-118260961,1925,20557
12212738,2,2,2,1125,2983,33953167,-118258166,1950,138579
12212861,3,4,3,1806,5159,33956753,-118259032,1927,90908
12213014,1,1,1,442,2997,33957678,-118255860,1944,78069
12213182,1,3,1,1210,4860,33959503,-118254212,1940,51856
12213220,4,4,4,2016,5201,33958483,-118253404,1929,167690
12213350,1,2,1,816,4514,33954126,-118253421,1926,194005
12213871,2,4,2,1517,4788,33957925,-118249473,1924,210200
12214277,2,4,2,2232,6734,33954511,-118243414,1923,319284
12214482,4,7,4,1828,6682,33957053,-118240720,1951,387000
12214612,1,2,1,1060,8478,33953444,-118239337,1950,106446
12215692,2,2,2,1514,6750,33948606,-118236209,1931,26674
12216417,3,6,3,2314,6076,33954723,-118296641,1923,154066
12216440,5,6,5,3108,5417,33954721,-118298087,1991,407992
12216890,1,3,1,888,7264,33946411,-118244237,1944,220289
12217058,2,3,2,1542,2922,33949534,-118243830,1982,200513
12217119,3,6,3,2708,,33951747,-118244149,1960,244474
12217157,1,2,1,1044,3389,33952969,-118241849,1948,101196
12217203,1,2,1,948,3326,33949542,-118241787,1909,10969
12217226,2,4,2,1450,6651,33948824,-118241279,1924,201931
12217249,1,2,1,1263,6649,33947555,-118241779,1916,142842
12217425,2,4,2,1844,7154,33952553,-118239523,1942,180750
12217448,3,4,3,1912,7147,33948843,-118239544,1909,54044
12217692,1,2,1,760,3269,33951740,-118252792,1928,139545
12217838,2,4,2,1888,4701,33950318,-118248956,1999,302258
12217861,1,2,1,778,5085,33950642,-118249496,1923,124367
12218167,2,3,2,1066,3138,33945873,-118248529,1948,166469
12218190,2,3,2,1483,6237,33945874,-118251006,1950,310000
12218228,2,3,2,1365,4799,33943873,-118254958,2003,283793
12218518,1,2,1,791,5025,33951756,-118259320,1938,24023
12218610,2,5,2,1892,4994,33950838,-118263444,1941,83314
12218779,1,2,1,1006,5322,33949544,-118260845,1940,187949
12218994,1,2,1,776,4800,33947738,-118259201,1926,17494
12219063,2,3,2,1336,11760,33946987,-118262549,1945,328000
12219109,2,3,2,1071,6623,33945953,-118261338,1945,164224
12219132,1,2,1,896,5480,33946797,-118259468,1925,246245
12219447,1,3,1,972,5493,33943050,-118261218,1944,128879
12219907,1,2,1,1026,5414,33940365,-118259634,1929,139618
12220449,2,6,2,2080,5119,33952558,-118272006,1965,304308
12220472,2,5,2,1982,5782,33952562,-118270630,1939,196660
12220763,2,3,2,1143,4000,33946639,-118266654,1923,21982
12221015,1,3,1,1303,5096,33948955,-118264936,1938,239326
12221099,4,6,4,1742,5115,33946234,-118265203,1936,316193
12221282,1,2,1,702,5519,33949888,-118275417,1923,122437
12221381,2,3,2,1464,5400,33947997,-118275638,1912,252052
12221572,4,6,4,3344,8100,33944900,-118276085,2001,282254
12221633,2,3,2,980,4185,33944000,-118274114,1923,182787
12221702,2,4,2,1650,7869,33943148,-118278382,1946,38100
12221755,1,2,1,1022,4322,33947362,-118287929,1939,251737
12221893,1,3,1,858,4960,33946082,-118287746,1925,227462
12221977,1,2,1,950,4021,33943968,-118288146,1925,33608
12222023,1,2,1,1267,5400,33944306,-118289729,1929,203577
12222046,3,6,3,1920,4227,33943275,-118290358,1943,350000
12222069,1,3,1,951,3936,33943261,-118286230,1937,92362
12222276,1,2,1,858,4031,33945812,-118282445,1926,72364
12222345,3,3,3,1440,4019,33946815,-118285735,1949,208949
12222391,2,3,2,1307,5581,33947978,-118283130,1924,26270
12222483,2,3,2,1780,5603,33948501,-118282867,1925,86916
12223424,0,0,,2993,6000,33951953,-118307734,1948,429804
12223653,1,2,1,828,9252,33951785,-118297401,1921,89824
12224111,5,9,5,3028,4960,33946229,-118291928,1965,349465
12224341,1,3,1,1273,5099,33952145,-118311295,1942,43602
12224510,1,3,1,1003,5150,33950713,-118310139,1944,116890
12224940,2,2,2,1478,6465,33944879,-118309563,1940,192192
12225247,1,3,1,1288,5730,33941339,-118313113,1947,175358
12225684,1,2,1,1236,6504,33942207,-118305140,1938,39722
12226273,2,4,2,1452,7002,33944333,-118297323,1925,286763
12226296,2,3,2,1080,4569,33943454,-118297592,1926,44085
12226319,2,4,2,1669,9151,33943455,-118295932,1921,34835
12226342,3,5,3,1861,5950,33942546,-118297751,1949,279243
12226464,2,5,2,1825,9208,33939142,-118298039,1939,307381
12226906,1,2,1,892,4802,33940447,-118290066,1925,96428
12226998,2,3,2,1536,6940,33937916,-118288265,1937,216809
12227144,2,4,2,1427,4840,33942068,-118288281,1924,156710
12227267,1,2,1,817,3063,33940870,-118285600,1940,150437
12227841,2,3,2,1740,5208,33944922,-118265996,1980,202308
12228736,2,5,2,1777,5000,33941540,-118250123,1944,197596
12228836,2,3,2,1296,5203,33939339,-118250287,1944,156764
12229568,2,5,2,1699,6503,33939433,-118235245,1921,302034
12229591,3,4,3,2000,3253,33939401,-118235724,1994,196076
12229660,1,3,1,876,3249,33940151,-118234683,1920,135048
12230172,1,1,1,676,6868,33931743,-118236612,1929,194673
12230638,1,2,1,594,3706,33933099,-118232182,1950,138045
12230913,3,4,3,1847,3978,33937780,-118237495,1991,220519
12231064,1,4,1,1080,6500,33938494,-118237325,1924,20550
12231233,1,3,1,1002,5343,33936041,-118232684,1944,99137
12231317,1,1,1,492,5980,33935432,-118231094,1948,191362
12231386,2,3,2,1178,3126,33937810,-118229313,1923,135047
12231432,2,3,2,1120,4672,33935036,-118230164,1951,186656
12231592,3,4,3,1377,3344,33936414,-118226565,1993,128878
12231676,1,3,1,1080,3816,33934430,-118228677,1922,139735
12232103,1,2,1,950,6500,33933668,-118242283,1920,161990
12232126,1,3,1,817,3251,33933666,-118241203,1955,91966
12232302,1,2,1,852,5538,33931646,-118239615,1908,168701
12232485,1,3,1,1002,5853,33937517,-118251066,1944,245000
12233110,4,4,4,3432,5508,33938023,-118260077,1918,257761
12233460,1,2,1,1580,6783,33929429,-118259351,1940,212929
12233529,2,3,2,1323,7000,33931640,-118258348,1948,218847
12233882,2,4,2,1420,7049,33929405,-118256134,1954,305000
12234225,1,2,1,1082,5324,33935396,-118270223,1932,22393
12234622,1,2,1,952,4000,33942601,-118275120,1926,138273
12234645,2,3,2,1385,5403,33941651,-118274051,1924,202539
12234866,2,6,2,1536,5248,33937983,-118274825,1988,171841
12235354,1,2,1,1798,6626,33931762,-118277222,1957,287200
12235461,1,2,1,1362,6405,33935835,-118287223,1938,63684
12235591,2,4,2,1526,8153,33932577,-118289219,1937,322600
12235629,3,3,3,1973,7464,33932418,-118287600,1920,210621
12235867,1,2,1,982,5003,33936712,-118284341,1930,293285
12235913,1,3,1,1170,4887,33936219,-118282666,1925,161100
12236202,8,12,8,4579,9553,33938461,-118296393,1965,335408
12236301,2,4,2,1788,15907,33936833,-118294213,1941,132839
12236583,3,5,3,2132,8708,33933651,-118296618,1956,288849
12236690,2,5,2,1703,6526,33931709,-118291851,1942,249694
12236774,1,2,1,955,5808,33931756,-118295429,1936,131507
12236820,2,2,2,1063,5220,33931871,-118297298,1947,152500
12236958,1,3,1,1261,5467,33937940,-118305151,1946,188251
12237058,1,3,1,1020,5470,33935763,-118304472,1946,339000
12237158,1,3,1,1110,5211,33934308,-118304817,1947,144500
12237181,2,3,2,1780,5728,33933647,-118306594,1949,271902
12237250,2,3,2,1598,5008,33932404,-118305222,1947,143991
12237396,1,2,1,1018,7584,33932357,-118299630,1947,280493
12237496,1,3,1,1078,5250,33933512,-118300139,1946,41159
12237596,1,3,1,1036,5251,33934963,-118300302,1946,40343
12237711,2,3,2,1865,6165,33936332,-118315708,1947,106783
12237934,2,3,2,1306,6069,33936496,-118312966,1946,327874
12238379,1,3,1,1070,5830,33931361,-118311613,1947,43399
12238752,1,2,1,832,8465,33926056,-118292686,1949,278000
12239254,1,1,1,600,5601,33928907,-118270587,1960,24023
12239277,2,4,2,1771,7000,33928908,-118271692,1962,46665
12239453,1,1,1,1094,6255,33924909,-118266142,1928,176019
12239629,1,2,1,650,6300,33924388,-118265320,1927,73235
12239759,3,4,3,1504,8710,33924812,-118261558,1947,181219
12240097,2,4,2,1821,5556,33926425,-118255866,1945,210239
12240579,1,2,1,928,6782,33917333,-118265490,1941,101372
12240671,1,2,1,675,7598,33919675,-118266091,1952,243548
12241030,1,2,1,1195,5457,33917978,-118254178,1946,198689
12241542,2,2,2,1305,6692,33923999,-118275504,1947,110295
12241565,1,2,1,977,6907,33924004,-118276987,1942,234671
12241687,3,3,3,1459,3765,33929557,-118287731,1996,266724
12241863,1,3,1,1184,5507,33926710,-118288702,1946,42504
12241978,1,2,1,1345,5897,33926110,-118286384,1946,263580
12242215,2,4,2,1485,7000,33922359,-118292915,1954,252526
12242338,2,3,2,1513,7000,33921342,-118293366,1954,112513
12243042,2,2,2,1446,6983,33919910,-118302587,1959,324000
12243111,2,3,2,1149,7005,33920899,-118302748,1955,132064
12243295,3,3,3,2880,6138,33923677,-118299738,1971,106765
12243835,2,3,2,1154,7073,33900333,-118305298,1954,327872
12243911,1,3,1,999,6249,33893440,-118302703,1948,379000
12244553,3,3,3,1259,37723,33898100,-118302000,1988,235584
12244867,2,2,2,1049,64074,33895300,-118302000,1979,229494
12244990,3,2,3,1232,26849,33895700,-118302000,1982,147053
12245135,1,2,1,874,50013,33896400,-118301000,1961,151000
12245356,3,2,3,1350,18196,33887800,-118303000,1986,262519
12245432,4,6,4,2974,8250,33888200,-118302000,1943,331402
12245538,1,3,1,1356,11192,33884054,-118304076,1959,118655
12245729,1,3,1,1092,5496,33881655,-118301370,1912,320000
12245920,1,3,1,1178,5495,33878089,-118306729,1952,62980
12245943,2,4,2,1096,4046,33878769,-118305761,1930,53202
12246547,3,3,3,1516,15001,33877800,-118303000,1990,269181
12246730,3,3,3,1209,15514,33873200,-118303000,1991,287818
12246790,1,2,1,812,5199,33868561,-118301408,1952,295740
12246874,2,3,2,1504,5489,33867022,-118299332,1962,298897
12246943,2,4,2,1650,4815,33878064,-118300365,1961,481566
12247089,2,3,2,1600,6756,33873962,-118300939,1959,91343
12247404,1,2,1,1132,6901,33861728,-118300333,1950,61151
12247734,2,3,2,1108,5721,33863207,-118294420,1954,64210
12247857,2,3,2,1381,5492,33861241,-118290414,1955,71757
12247980,2,3,2,1061,9094,33860242,-118289879,1955,409718
12248575,5,9,5,4165,6749,33875752,-118290917,1990,717889
12248728,1,3,1,980,5721,33866100,-118291614,1952,391900
12248897,4,4,4,2270,5643,33875404,-118297902,1969,111942
12249839,1,3,1,1166,5405,33886274,-118294165,1930,135213
12249885,3,3,3,1651,62475,33885900,-118292000,1990,378552
12250000,6,9,6,4647,7461,33888482,-118293474,1978,552303
12250061,3,2,3,1278,28537,33889200,-118295000,1983,216190
12250221,2,3,2,1628,6857,33899357,-118297685,1954,354425
12250451,1,2,1,973,61773,33892600,-118300000,1961,131905
12250840,3,3,3,2093,6240,33897122,-118293776,1959,235488
12250909,2,3,2,1172,5150,33895867,-118294640,1953,245825
12251447,5,6,5,3712,16461,33905300,-118295511,1922,545543
12252022,2,3,2,1737,8128,33913978,-118291584,1950,90574
12252317,2,4,2,2463,12959,33923318,-118286962,1951,168364
12252340,2,4,2,1973,9448,33923394,-118285150,1910,285124
12252623,2,3,2,1344,5527,33919510,-118288294,1958,157372
12252982,3,4,3,2284,7500,33910967,-118288789,1958,435000
12253151,2,3,2,1308,6001,33908142,-118287698,1947,154098
12253527,2,3,2,1415,6652,33902302,-118286859,1948,103123
12253673,2,3,2,1544,5088,33896905,-118286112,1970,190955
12253773,1,2,1,1134,5205,33898690,-118287130,1948,260215
12253796,1,2,1,862,6112,33895960,-118287672,1948,194719
12253972,2,3,2,1918,18705,33889332,-118287463,1947,400737
12254164,3,5,3,2225,10556,33888340,-118288033,1979,458990
12254508,3,5,3,2440,7001,33884668,-118287552,1913,427246
12254600,2,1,2,1440,18682,33883860,-118286534,1979,206820
12254906,2,3,2,1280,5417,33876702,-118282739,1960,73186
12255265,2,3,2,1536,5916,33874598,-118285616,1985,374719
12255584,2,3,2,1340,5569,33888416,-118271814,1955,295741
12256339,2,4,2,1591,9218,33877486,-118264660,1963,252404
12256585,2,3,2,1442,6098,33875112,-118265749,1963,61038
12257026,3,4,3,2036,5156,33890320,-118269331,1960,81844
12257187,1,2,1,938,5198,33915474,-118269031,1950,128386
12257340,2,3,2,1366,4923,33914838,-118265141,1959,169821
12257524,3,4,3,1778,6580,33909625,-118267289,1948,41365
12257816,3,5,3,2112,5501,33907196,-118270381,1949,48296
12257916,2,4,2,1705,7000,33906356,-118268371,1949,234519
12258016,2,4,2,1541,5265,33905286,-118270257,1964,346000
12259334,1,3,1,1208,6851,33912249,-118261959,1947,34014
12259992,2,3,2,1410,5490,33910503,-118254888,1944,222929
12260281,2,3,2,1312,5026,33895999,-118258685,1963,47071
12260603,2,2,2,1276,5686,33900291,-118255777,1948,150780
12260726,1,2,1,900,5033,33900371,-118254078,1943,137747
12261325,1,2,1,788,6428,33890482,-118255385,1950,243775
12262090,3,4,3,2098,6327,33891695,-118260271,1965,303078
12262113,1,3,1,1148,6169,33890050,-118257765,1952,86008
12262219,2,4,2,1638,5726,33884908,-118259554,1964,50945
12262457,1,3,1,924,5418,33880880,-118257274,1954,220187
12262580,1,3,1,1109,5188,33883034,-118257004,1951,33206
12262703,1,3,1,1148,4949,33885520,-118255364,1951,239695
12262849,1,3,1,1052,6295,33883354,-118249619,1950,197208
12263141,2,3,2,1395,5042,33882649,-118260511,1963,45242
12263533,1,3,1,1104,5997,33884012,-118241263,1948,161100
12263663,3,3,3,1419,110494,33887886,-118237617,1985,195000
12263809,1,2,1,850,6124,33884862,-118237039,1948,149996
12263932,1,2,1,852,6118,33883008,-118237763,1948,153703
12264055,1,3,1,1104,12065,33880845,-118240479,1948,154298
12264630,2,3,2,1237,5243,33892346,-118245987,1941,438402
12264745,1,3,1,1044,5006,33891896,-118244868,1956,31770
12264845,1,2,1,696,3616,33894100,-118242131,1941,12184
12264914,2,3,2,1600,3936,33894497,-118243891,1983,202431
12265159,1,3,1,1088,5500,33900360,-118249522,1952,33206
12265282,1,3,1,978,5101,33898453,-118248329,1950,229495
12265474,2,3,2,1102,5306,33897942,-118246657,1950,283208
12265620,3,4,3,1743,5098,33901447,-118246398,1952,202912
12265743,2,4,2,1462,5137,33906380,-118247791,1951,184141
12265843,1,3,1,1130,5200,33905336,-118251611,1951,189273
12265966,2,3,2,1348,4998,33905285,-118249073,1953,255000
12266570,2,3,2,1246,5731,33912677,-118253278,1956,37685
12267085,2,4,2,1832,5200,33908188,-118251816,1951,241735
12267185,1,3,1,1122,6071,33907759,-118245374,1951,284000
12267377,2,3,2,1548,11298,33913691,-118238437,1941,316900
12267477,2,3,2,1332,4501,33912798,-118243401,1951,210095
12268382,3,5,3,1792,9686,33920181,-118244056,1944,201091
12268550,2,4,2,1782,6407,33916522,-118241379,1943,48090
12268588,1,2,1,806,6110,33926762,-118247145,1942,162672
12268611,2,4,2,1386,6453,33927331,-118248106,1948,327870
12268634,1,2,1,768,5580,33926575,-118248873,1928,229495
12269132,1,2,1,820,6388,33920649,-118252288,1945,135042
12269329,1,2,1,853,4000,33925379,-118239242,1946,3708
12269550,2,3,2,1508,19787,33919333,-118235999,1950,37075
12269741,3,5,3,1947,10051,33922682,-118234595,1922,20961
12269945,1,2,1,640,3290,33926823,-118232359,1943,117857
12270593,1,3,1,992,5757,33898169,-118234307,1945,31156
12270639,1,2,1,1216,5750,33897373,-118234096,1939,144035
12270685,1,3,1,1429,3089,33896105,-118234934,1953,239694
12270700,4,4,4,2243,7194,33896577,-118234083,1942,305368
12272215,2,3,2,1645,7505,33907376,-118227822,1930,19739
12273147,1,1,1,712,4502,33916473,-118224344,1923,239694
12273223,1,2,1,833,4981,33917326,-118224503,1951,24221
12273384,1,2,1,603,2222,33909617,-118233956,1949,133930
12273476,1,3,1,1040,6751,33911265,-118229787,1927,142132
12273675,1,3,1,1016,5101,33907759,-118236025,1950,30753
12273721,2,3,2,1280,2498,33908667,-118233363,1997,153689
12273767,3,4,3,1644,2497,33908770,-118231882,1992,219022
12273859,1,2,1,779,2496,33908362,-118231899,1959,84473
12273882,1,3,1,1176,4031,33908312,-118231063,1999,166235
12274020,1,2,1,710,5011,33906888,-118233764,1947,114270
12274043,1,2,1,922,4996,33907117,-118232901,1951,24026
12274066,1,3,1,893,2464,33907742,-118230646,1953,33214
12274135,3,3,3,1906,9453,33902925,-118242473,1943,112488
12274372,1,2,1,753,6475,33898974,-118238381,1950,257000
12274456,2,3,2,1272,4993,33896360,-118237701,1923,183139
12274540,3,4,3,1438,4995,33897392,-118240325,1947,182605
12275069,2,3,2,1425,2461,33900113,-118227241,1984,183123
12275092,2,3,2,1796,5985,33899428,-118228229,2002,273000
12275138,2,4,2,1716,7430,33897703,-118225334,1923,212623
12275907,2,3,2,1475,5503,33890725,-118221039,1939,253076
12276336,2,3,2,1373,3199,33890537,-118235576,1988,185739
12276428,2,3,2,1398,3183,33895080,-118235432,1986,267000
12276573,1,2,1,886,11560,33894210,-118232729,1942,170558
12276718,3,5,3,2462,8081,33893297,-118228627,1932,317103
12276741,2,3,2,1683,7805,33894277,-118229354,1942,200032
12277307,2,3,2,2106,17056,33885335,-118229155,1915,236393
12277353,3,3,3,3296,21279,33886770,-118231572,1942,79193
12278277,1,3,1,1120,6130,33885835,-118213008,1947,210880
12278407,2,3,2,1726,4825,33885167,-118206993,1928,180611
12278476,1,2,1,894,5218,33886615,-118209358,1928,131861
12278591,1,2,1,838,5507,33884378,-118208577,1930,101521
12278928,3,5,3,2626,11425,33879087,-118212898,1963,120314
12278951,1,2,1,1512,22617,33880630,-118211860,1948,245180
12279593,8,12,8,6248,7291,33903944,-118222067,1963,386288
12279768,2,5,2,1864,5148,33904752,-118217445,1939,207323
12279837,2,5,2,2025,6607,33908654,-118218087,1949,265075
12279990,1,3,1,1186,5493,33906417,-118214954,1937,191254
12280702,1,2,1,1337,7928,33918935,-118209699,1916,242213
12281128,1,3,1,1258,5179,33925900,-118217518,1929,315000
12281511,1,2,1,958,4814,33936570,-118223453,1928,161099
12281549,1,2,1,989,4605,33935812,-118223700,1927,40127
12281884,2,3,2,1108,4863,33932214,-118220059,1944,183601
12281930,1,2,1,933,4147,33931832,-118219320,1930,178375
12282700,1,3,1,1800,6816,33924158,-118215198,1955,208755
12283708,2,4,2,1468,5792,33918654,-118201771,1925,263128
12283808,1,2,1,911,5498,33916778,-118197090,1950,157226
12284000,2,3,2,1508,8830,33915092,-118195999,1938,207267
12284061,4,5,4,2063,7164,33921069,-118203792,1924,757774
12284260,2,4,2,2080,6663,33918564,-118203503,1930,144234
12284826,2,3,2,1100,5389,33911827,-118212689,1924,293500
12284872,2,8,2,2864,5528,33912318,-118211275,1948,420000
12285078,2,3,2,1345,5019,33909585,-118210051,1940,110801
12285101,2,4,2,1541,4887,33908975,-118208716,1940,269945
12285154,2,3,2,1374,7968,33913023,-118206009,1952,311000
12285200,2,3,2,1653,8272,33912315,-118207243,1927,250823
12285337,2,4,2,1416,6247,33911373,-118202706,1947,281795
12285560,1,3,1,949,7618,33910062,-118197907,1947,218577
12285583,1,3,1,1425,6402,33910685,-118201469,1947,48747
12285706,2,3,2,1050,6433,33907532,-118201504,1947,260102
12286005,1,2,1,985,6012,33900623,-118212290,1941,31158
12286273,1,3,1,1142,5301,33901143,-118210671,1949,186396
12286410,2,3,2,1187,7041,33899821,-118208393,1940,169885
12286576,2,3,2,1386,7234,33893849,-118216894,1928,286279
12286939,2,2,2,1568,7386,33895468,-118213049,1923,345000
12288229,1,2,1,1088,7019,33890686,-118202046,1928,233056
12288520,2,3,2,1720,7922,33888983,-118195430,1968,319369
12288861,1,2,1,1023,5900,33897129,-118204193,1928,197208
12288984,2,3,2,1258,6880,33896984,-118201082,1949,248420
12289114,1,3,1,1088,7304,33896601,-118199335,1946,172440
12289305,3,2,3,1244,790,33895149,-118206718,1992,141088
12289884,1,3,1,1048,6229,33906323,-118205241,1948,241500
12289953,1,2,1,846,5089,33901238,-118199868,1947,232555
12290014,2,5,2,1760,5010,33906179,-118206669,1984,317189
12290259,1,2,1,1400,5443,33898682,-118190827,1948,245905
12290780,1,2,1,797,3418,33914548,-118194453,1951,249000
12290940,0,0,,19880,61117,33912534,-118191448,1948,1554559
12291422,2,4,2,1523,5951,33908241,-118190034,1947,127167
12291606,1,2,1,1190,5550,33912544,-118188421,1940,171727
12291752,2,3,2,1650,5634,33905701,-118187131,1959,305993
